CRD_ID	CRD_ID_start	CRD_ID_end	gene1	gene2	gene1_start	gene2_start	adj_pval	dist_btw_genes	meanCRD_dist_2_genes	CRD_gene1_dist	CRD_gene2_dist	pval_CRDgene1	pval_CRDgene2	meanHiC_CRD_genes	sameCRD
2_internal_33576	85584898	85658147	ENSG00000152284.4	ENSG00000042445.9	85360533	85581743	0.381701027229563	221210	113760	224365	3155	0.000557385	3.11834e-08	0	0
2_internal_33806	85547232	85551851	ENSG00000042445.9	ENSG00000042445.9	85581743	85581743	1	0	29892	29892	29892	0.921495	5.73313e-06	0	0
2_internal_39527	85660498	85765177	ENSG00000042445.9	ENSG00000042445.9	85581743	85581743	1	0	78755	78755	78755	0.00512937	1.90385e-05	3.83905434775297	0
2_internal_39527	85660498	85765177	ENSG00000042445.9	ENSG00000115486.6	85581743	85788670	0.955624202402232	206927	51124	78755	23493	0.00512937	2.91034e-05	3.83905434775297	0
2_internal_39527	85660498	85765177	ENSG00000042445.9	ENSG00000115486.6	85581743	85788670	0.955624202402232	206927	51124	78755	23493	1.90385e-05	2.91034e-05	3.83905434775297	0
2_internal_35795	85895361	85933070	ENSG00000118640.6	ENSG00000168874.8	85788685	85978467	0.000778478780407187	189782	76036	106676	45397	7.60862e-06	9.47153e-37	0	0
2_internal_35795	85895361	85933070	ENSG00000118640.6	ENSG00000229498.1	85788685	86042253	0.026510877731914	253568	107929	106676	109183	7.60862e-06	8.04228e-26	0	0
2_internal_35795	85895361	85933070	ENSG00000168874.8	ENSG00000229498.1	85978467	86042253	1.12964656924062e-53	63786	77290	45397	109183	9.47153e-37	8.04228e-26	7.62497113058941	0
12_internal_37688	716806	772689	ENSG00000177406.4	ENSG00000171840.7	740057	772945	1.58245085598357e-05	32888	128	0	256	2.47059e-11	0.00101001	0	0
12_internal_24217	6570168	6602448	ENSG00000139193.3	ENSG00000215039.2	6554033	6560733	8.93684022290778e-26	6700	12785	16135	9435	3.12178e-06	2.12291e-08	4.24938543518349	0
12_internal_24217	6570168	6602448	ENSG00000139193.3	ENSG00000139192.7	6554033	6560856	0.0211025791854107	6823	12723	16135	9312	3.12178e-06	3.29647e-13	4.24938543518349	0
12_internal_24217	6570168	6602448	ENSG00000139193.3	ENSG00000010292.8	6554033	6602522	0.104385895683821	48489	8104	16135	74	3.12178e-06	1.51087e-17	4.24938543518349	0
12_internal_24217	6570168	6602448	ENSG00000139193.3	ENSG00000111639.3	6554033	6603007	0.240954040502078	48974	8347	16135	559	3.12178e-06	1.24489e-14	4.24938543518349	0
12_internal_24217	6570168	6602448	ENSG00000215039.2	ENSG00000139192.7	6560733	6560856	0.000301955113980822	123	9373	9435	9312	2.12291e-08	3.29647e-13	4.08439855842618	0
12_internal_24217	6570168	6602448	ENSG00000215039.2	ENSG00000010292.8	6560733	6602522	1.78279513218762e-05	41789	4754	9435	74	2.12291e-08	1.51087e-17	4.08439855842618	0
12_internal_24217	6570168	6602448	ENSG00000215039.2	ENSG00000111639.3	6560733	6603007	0.00392296112351131	42274	4997	9435	559	2.12291e-08	1.24489e-14	4.08439855842618	0
12_internal_24217	6570168	6602448	ENSG00000139192.7	ENSG00000010292.8	6560856	6602522	4.39469121102e-11	41666	4693	9312	74	3.29647e-13	1.51087e-17	4.08439855842618	0
12_internal_24217	6570168	6602448	ENSG00000139192.7	ENSG00000111639.3	6560856	6603007	0.0651303376692112	42151	4935	9312	559	3.29647e-13	1.24489e-14	4.08439855842618	0
12_internal_24217	6570168	6602448	ENSG00000010292.8	ENSG00000111639.3	6602522	6603007	9.66379056882434e-11	485	316	74	559	1.51087e-17	1.24489e-14	4.47982985175762	0
12_internal_27559	7261984	7282187	ENSG00000205885.3	ENSG00000139194.3	7260648	7281538	1.30730098849569e-41	20890	668	1336	0	3.09692e-05	4.18525e-05	0	0
12_internal_27559	7261984	7282187	ENSG00000205885.3	ENSG00000139182.9	7260648	7282294	1.7930986884127e-62	21646	721	1336	107	3.09692e-05	8.13492e-06	0	0
12_internal_27559	7261984	7282187	ENSG00000205885.3	ENSG00000256967.1	7260648	7283794	2.30054743755963e-32	23146	1471	1336	1607	3.09692e-05	0.000174892	0	0
12_internal_27559	7261984	7282187	ENSG00000139194.3	ENSG00000139182.9	7281538	7282294	2.4707118838099e-54	756	53	0	107	4.18525e-05	8.13492e-06	2.03990943673468	0
12_internal_27559	7261984	7282187	ENSG00000139194.3	ENSG00000256967.1	7281538	7283794	2.85067002954441e-39	2256	803	0	1607	4.18525e-05	0.000174892	2.03990943673468	0
12_internal_27559	7261984	7282187	ENSG00000139182.9	ENSG00000256967.1	7282294	7283794	2.79919405349059e-44	1500	857	107	1607	8.13492e-06	0.000174892	2.03990943673468	0
12_internal_25047	9066666	9218040	ENSG00000111752.5	ENSG00000003056.3	9066492	9102551	7.10475431883117e-30	36059	87	174	0	7.73562e-06	0.000534206	8.35343810464901	0
12_internal_25047	9066666	9218040	ENSG00000111752.5	ENSG00000245105.1	9066492	9217773	0.651167647751177	151281	87	174	0	7.73562e-06	0.926871	8.35343810464901	0
12_internal_25047	9066666	9218040	ENSG00000111752.5	ENSG00000245105.1	9066492	9217773	0.651167647751177	151281	87	174	0	7.73562e-06	0.000697414	8.35343810464901	0
12_internal_25047	9066666	9218040	ENSG00000003056.3	ENSG00000245105.1	9102551	9217773	0.783546651862468	115222	0	0	0	0.000534206	0.926871	2.49636031329395	0
12_internal_25047	9066666	9218040	ENSG00000003056.3	ENSG00000245105.1	9102551	9217773	0.783546651862468	115222	0	0	0	0.000534206	0.000697414	2.49636031329395	0
12_internal_25047	9066666	9218040	ENSG00000245105.1	ENSG00000245105.1	9217773	9217773	1	0	0	0	0	0.926871	0.000697414	0	0
12_internal_24627	9142342	9162873	ENSG00000214851.3	ENSG00000245105.1	9217672	9217773	1.59288901799499e-48	101	54849	54799	54900	2.82808e-06	9.37695e-05	0	0
12_internal_24627	9142342	9162873	ENSG00000214851.3	ENSG00000126838.5	9217672	9360966	7.47419390784159e-58	143294	126446	54799	198093	2.82808e-06	2.03715e-05	0	0
12_internal_24627	9142342	9162873	ENSG00000214851.3	ENSG00000237248.3	9217672	9392599	1.28774230111739e-29	174927	142262	54799	229726	2.82808e-06	0.000134823	0	0
12_internal_24627	9142342	9162873	ENSG00000245105.1	ENSG00000126838.5	9217773	9360966	6.85269555120249e-56	143193	126496	54900	198093	9.37695e-05	2.03715e-05	0	0
12_internal_24627	9142342	9162873	ENSG00000245105.1	ENSG00000237248.3	9217773	9392599	2.75773426897867e-31	174826	142313	54900	229726	9.37695e-05	0.000134823	0	0
12_internal_24627	9142342	9162873	ENSG00000126838.5	ENSG00000237248.3	9360966	9392599	5.93464857338792e-42	31633	213909	198093	229726	2.03715e-05	0.000134823	4.24848469737509	0
12_internal_25969	10095903	10163031	ENSG00000225231.1	ENSG00000172322.9	10096094	10103915	1.10247026327711e-21	7821	0	0	0	1.46523e-20	8.30645e-05	5.72791895391022	0
12_internal_25969	10095903	10163031	ENSG00000225231.1	ENSG00000231560.1	10096094	10105935	1.02984165859247e-29	9841	0	0	0	1.46523e-20	3.34097e-06	5.72791895391022	0
12_internal_25969	10095903	10163031	ENSG00000225231.1	ENSG00000256660.1	10096094	10163226	6.37935525138841e-13	67132	97	0	195	1.46523e-20	8.10224e-08	5.72791895391022	0
12_internal_25969	10095903	10163031	ENSG00000225231.1	ENSG00000256803.1	10096094	10183205	6.6560825221083e-12	87111	10087	0	20174	1.46523e-20	5.85224e-08	5.72791895391022	0
12_internal_25969	10095903	10163031	ENSG00000172322.9	ENSG00000231560.1	10103915	10105935	1.1730467950079e-46	2020	0	0	0	8.30645e-05	3.34097e-06	5.72791895391022	0
12_internal_25969	10095903	10163031	ENSG00000172322.9	ENSG00000256660.1	10103915	10163226	8.35342709587999e-28	59311	97	0	195	8.30645e-05	8.10224e-08	5.72791895391022	0
12_internal_25969	10095903	10163031	ENSG00000172322.9	ENSG00000256803.1	10103915	10183205	1.01155440535891e-23	79290	10087	0	20174	8.30645e-05	5.85224e-08	5.72791895391022	0
12_internal_25969	10095903	10163031	ENSG00000231560.1	ENSG00000256660.1	10105935	10163226	7.73719295009183e-21	57291	97	0	195	3.34097e-06	8.10224e-08	5.72791895391022	0
12_internal_25969	10095903	10163031	ENSG00000231560.1	ENSG00000256803.1	10105935	10183205	3.81215570066736e-18	77270	10087	0	20174	3.34097e-06	5.85224e-08	5.72791895391022	0
12_internal_25969	10095903	10163031	ENSG00000256660.1	ENSG00000256803.1	10163226	10183205	7.36716693764156e-108	19979	10184	195	20174	8.10224e-08	5.85224e-08	4.63112406124501	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000231887.2	10978957	11036854	6.46750335186846e-07	57897	72552	101501	43604	1.10741e-06	2.26226e-16	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000256419.1	10978957	11049551	3.00587908769019e-06	70594	66204	101501	30907	1.10741e-06	2.53757e-10	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000212128.2	10978957	11062161	1.50561189288137e-10	83204	59899	101501	18297	1.10741e-06	2.82364e-21	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000134551.8	10978957	11081835	0.0106588069729861	102878	50750	101501	0	1.10741e-06	6.27321e-12	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000212126.3	10978957	11139511	8.45110651234754e-09	160554	50750	101501	0	1.10741e-06	2.74942e-18	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000255837.1	10978957	11150474	2.40817583922994e-07	171517	50750	101501	0	1.10741e-06	4.29707e-22	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000212124.2	10978957	11175219	2.41064851830894e-07	196262	50750	101501	0	1.10741e-06	1.53605e-15	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000256436.1	10978957	11184006	1.20586973608146e-05	205049	50750	101501	0	1.10741e-06	2.04266e-13	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000226761.3	10978957	11214893	5.23287067288792e-05	235936	50750	101501	0	1.10741e-06	1.928e-15	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000256188.1	10978957	11287243	0.00672872349710671	308286	50750	101501	0	1.10741e-06	2.84367e-08	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000256712.1	10978957	11323952	0.000153937778740961	344995	50750	101501	0	1.10741e-06	5.06372e-07	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000212127.5	10978957	11324172	2.64573060877773e-10	345215	50750	101501	0	1.10741e-06	3.31036e-24	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000111215.6	10978957	11324212	7.02625993492389e-11	345255	50750	101501	0	1.10741e-06	6.4024e-22	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000186136.1	10978957	11339543	0.425739023148661	360586	50750	101501	0	1.10741e-06	0.000158436	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000256373.1	10978957	11365126	0.00307419148837026	386169	50750	101501	0	1.10741e-06	4.6768e-24	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000197870.6	10978957	11422739	2.36624492709664e-06	443782	50750	101501	0	1.10741e-06	6.26775e-29	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000230657.2	10978957	11463369	0.000122350713259084	484412	50750	101501	0	1.10741e-06	2.58208e-24	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000251655.2	10978957	11548500	0.00404776144670986	569543	50750	101501	0	1.10741e-06	8.37843e-21	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000255790.1	10978957	11639612	8.98782894543202e-07	660655	50750	101501	0	1.10741e-06	6.52027e-34	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000121318.2	ENSG00000247157.2	10978957	11700964	2.39026780793282e-07	722007	50750	101501	0	1.10741e-06	2.93001e-34	5.65586766810203	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000256419.1	11036854	11049551	1.17208409063391e-10	12697	37255	43604	30907	2.26226e-16	2.53757e-10	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000212128.2	11036854	11062161	3.15460552202863e-31	25307	30950	43604	18297	2.26226e-16	2.82364e-21	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000134551.8	11036854	11081835	2.90184833484415e-11	44981	21802	43604	0	2.26226e-16	6.27321e-12	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000212126.3	11036854	11139511	2.65095624443032e-22	102657	21802	43604	0	2.26226e-16	2.74942e-18	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000255837.1	11036854	11150474	1.48288563636147e-29	113620	21802	43604	0	2.26226e-16	4.29707e-22	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000212124.2	11036854	11175219	1.21455544104168e-16	138365	21802	43604	0	2.26226e-16	1.53605e-15	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000256436.1	11036854	11184006	5.84896358500961e-16	147152	21802	43604	0	2.26226e-16	2.04266e-13	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000226761.3	11036854	11214893	5.91603411963834e-11	178039	21802	43604	0	2.26226e-16	1.928e-15	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000256188.1	11036854	11287243	1.95259358231525e-07	250389	21802	43604	0	2.26226e-16	2.84367e-08	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000256712.1	11036854	11323952	1.5074244764613e-05	287098	21802	43604	0	2.26226e-16	5.06372e-07	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000212127.5	11036854	11324172	6.19094938756259e-34	287318	21802	43604	0	2.26226e-16	3.31036e-24	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000111215.6	11036854	11324212	1.83599714489968e-40	287358	21802	43604	0	2.26226e-16	6.4024e-22	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000186136.1	11036854	11339543	0.247559805417675	302689	21802	43604	0	2.26226e-16	0.000158436	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000256373.1	11036854	11365126	4.75037586200957e-10	328272	21802	43604	0	2.26226e-16	4.6768e-24	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000197870.6	11036854	11422739	5.96102804583304e-16	385885	21802	43604	0	2.26226e-16	6.26775e-29	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000230657.2	11036854	11463369	4.16425571362267e-10	426515	21802	43604	0	2.26226e-16	2.58208e-24	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000251655.2	11036854	11548500	7.603671455564e-09	511646	21802	43604	0	2.26226e-16	8.37843e-21	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000255790.1	11036854	11639612	4.04273905919478e-17	602758	21802	43604	0	2.26226e-16	6.52027e-34	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000231887.2	ENSG00000247157.2	11036854	11700964	2.33500344378209e-14	664110	21802	43604	0	2.26226e-16	2.93001e-34	4.53806453469728	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000212128.2	11049551	11062161	1.09481573958839e-17	12610	24602	30907	18297	2.53757e-10	2.82364e-21	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000134551.8	11049551	11081835	1.62560466630631e-07	32284	15453	30907	0	2.53757e-10	6.27321e-12	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000212126.3	11049551	11139511	2.10950199977966e-15	89960	15453	30907	0	2.53757e-10	2.74942e-18	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000255837.1	11049551	11150474	4.35991620499336e-19	100923	15453	30907	0	2.53757e-10	4.29707e-22	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000212124.2	11049551	11175219	1.88583995639306e-13	125668	15453	30907	0	2.53757e-10	1.53605e-15	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000256436.1	11049551	11184006	2.73270525524097e-10	134455	15453	30907	0	2.53757e-10	2.04266e-13	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000226761.3	11049551	11214893	6.52809423614579e-13	165342	15453	30907	0	2.53757e-10	1.928e-15	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000256188.1	11049551	11287243	1.24369185948807e-06	237692	15453	30907	0	2.53757e-10	2.84367e-08	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000256712.1	11049551	11323952	9.97415855075162e-06	274401	15453	30907	0	2.53757e-10	5.06372e-07	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000212127.5	11049551	11324172	7.46965956404875e-21	274621	15453	30907	0	2.53757e-10	3.31036e-24	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000111215.6	11049551	11324212	2.66343368415544e-23	274661	15453	30907	0	2.53757e-10	6.4024e-22	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000186136.1	11049551	11339543	0.0971581638119098	289992	15453	30907	0	2.53757e-10	0.000158436	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000256373.1	11049551	11365126	1.55795726132879e-07	315575	15453	30907	0	2.53757e-10	4.6768e-24	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000197870.6	11049551	11422739	1.87975083572835e-10	373188	15453	30907	0	2.53757e-10	6.26775e-29	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000230657.2	11049551	11463369	7.97545089502058e-09	413818	15453	30907	0	2.53757e-10	2.58208e-24	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000251655.2	11049551	11548500	5.98869358743461e-09	498949	15453	30907	0	2.53757e-10	8.37843e-21	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000255790.1	11049551	11639612	5.91897331456328e-11	590061	15453	30907	0	2.53757e-10	6.52027e-34	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000256419.1	ENSG00000247157.2	11049551	11700964	2.5832644637471e-10	651413	15453	30907	0	2.53757e-10	2.93001e-34	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000134551.8	11062161	11081835	7.38742512735584e-16	19674	9148	18297	0	2.82364e-21	6.27321e-12	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000212126.3	11062161	11139511	6.89284786365323e-33	77350	9148	18297	0	2.82364e-21	2.74942e-18	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000255837.1	11062161	11150474	4.33173599304075e-40	88313	9148	18297	0	2.82364e-21	4.29707e-22	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000212124.2	11062161	11175219	8.03558746860684e-21	113058	9148	18297	0	2.82364e-21	1.53605e-15	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000256436.1	11062161	11184006	9.59425277223642e-19	121845	9148	18297	0	2.82364e-21	2.04266e-13	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000226761.3	11062161	11214893	3.22294453818345e-14	152732	9148	18297	0	2.82364e-21	1.928e-15	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000256188.1	11062161	11287243	5.73376395440046e-10	225082	9148	18297	0	2.82364e-21	2.84367e-08	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000256712.1	11062161	11323952	5.1450688381587e-09	261791	9148	18297	0	2.82364e-21	5.06372e-07	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000212127.5	11062161	11324172	5.40297729238667e-41	262011	9148	18297	0	2.82364e-21	3.31036e-24	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000111215.6	11062161	11324212	1.09964682679367e-42	262051	9148	18297	0	2.82364e-21	6.4024e-22	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000186136.1	11062161	11339543	0.0279972764486685	277382	9148	18297	0	2.82364e-21	0.000158436	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000256373.1	11062161	11365126	1.89990503373239e-14	302965	9148	18297	0	2.82364e-21	4.6768e-24	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000197870.6	11062161	11422739	1.87282749248119e-22	360578	9148	18297	0	2.82364e-21	6.26775e-29	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000230657.2	11062161	11463369	3.15035776221097e-13	401208	9148	18297	0	2.82364e-21	2.58208e-24	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000251655.2	11062161	11548500	1.10560377090227e-14	486339	9148	18297	0	2.82364e-21	8.37843e-21	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000255790.1	11062161	11639612	8.62907438611111e-28	577451	9148	18297	0	2.82364e-21	6.52027e-34	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000212128.2	ENSG00000247157.2	11062161	11700964	9.00094933219444e-20	638803	9148	18297	0	2.82364e-21	2.93001e-34	14.8550207022178	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000212126.3	11081835	11139511	1.34373692224986e-13	57676	0	0	0	6.27321e-12	2.74942e-18	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000255837.1	11081835	11150474	6.72104104438822e-19	68639	0	0	0	6.27321e-12	4.29707e-22	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000212124.2	11081835	11175219	1.02157562108088e-08	93384	0	0	0	6.27321e-12	1.53605e-15	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000256436.1	11081835	11184006	5.1229220147288e-07	102171	0	0	0	6.27321e-12	2.04266e-13	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000226761.3	11081835	11214893	2.979333447659e-07	133058	0	0	0	6.27321e-12	1.928e-15	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000256188.1	11081835	11287243	0.0100793021455887	205408	0	0	0	6.27321e-12	2.84367e-08	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000256712.1	11081835	11323952	0.01694746650274	242117	0	0	0	6.27321e-12	5.06372e-07	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000212127.5	11081835	11324172	3.95402334028938e-15	242337	0	0	0	6.27321e-12	3.31036e-24	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000111215.6	11081835	11324212	9.88515553032081e-16	242377	0	0	0	6.27321e-12	6.4024e-22	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000186136.1	11081835	11339543	0.177616072563243	257708	0	0	0	6.27321e-12	0.000158436	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000256373.1	11081835	11365126	1.36374194641757e-05	283291	0	0	0	6.27321e-12	4.6768e-24	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000197870.6	11081835	11422739	1.31564144596636e-10	340904	0	0	0	6.27321e-12	6.26775e-29	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000230657.2	11081835	11463369	3.48414677699154e-06	381534	0	0	0	6.27321e-12	2.58208e-24	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000251655.2	11081835	11548500	1.28161739481773e-07	466665	0	0	0	6.27321e-12	8.37843e-21	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000255790.1	11081835	11639612	1.79392641493288e-13	557777	0	0	0	6.27321e-12	6.52027e-34	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000134551.8	ENSG00000247157.2	11081835	11700964	1.91561990130381e-10	619129	0	0	0	6.27321e-12	2.93001e-34	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000255837.1	11139511	11150474	1.42341608218293e-39	10963	0	0	0	2.74942e-18	4.29707e-22	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000212124.2	11139511	11175219	9.46209175058603e-25	35708	0	0	0	2.74942e-18	1.53605e-15	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000256436.1	11139511	11184006	5.53163312926242e-21	44495	0	0	0	2.74942e-18	2.04266e-13	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000226761.3	11139511	11214893	3.00847832225968e-16	75382	0	0	0	2.74942e-18	1.928e-15	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000256188.1	11139511	11287243	5.70118754442041e-11	147732	0	0	0	2.74942e-18	2.84367e-08	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000256712.1	11139511	11323952	2.15575502923619e-06	184441	0	0	0	2.74942e-18	5.06372e-07	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000212127.5	11139511	11324172	1.31761189620406e-39	184661	0	0	0	2.74942e-18	3.31036e-24	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000111215.6	11139511	11324212	1.76179697166667e-40	184701	0	0	0	2.74942e-18	6.4024e-22	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000186136.1	11139511	11339543	0.040144805126258	200032	0	0	0	2.74942e-18	0.000158436	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000256373.1	11139511	11365126	1.62856739912941e-12	225615	0	0	0	2.74942e-18	4.6768e-24	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000197870.6	11139511	11422739	2.39303062738683e-19	283228	0	0	0	2.74942e-18	6.26775e-29	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000230657.2	11139511	11463369	3.37042466029286e-16	323858	0	0	0	2.74942e-18	2.58208e-24	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000251655.2	11139511	11548500	1.89769215655489e-12	408989	0	0	0	2.74942e-18	8.37843e-21	10.36692334386	0
12_internal_24999	11080458	11709116	ENSG00000212126.3	ENSG00000255790.1	11139511	11639612	6.56249662525365e-22	500101	0	0	0	2.74942e-18	6.52027e-34	10.36692334386	0
